Date,Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power,City,Index
8/11/2020,3:00:00 PM,80.2,58,63.9,3.2,4.08,160,163,7.4,0.0011,Budapest,5368
8/11/2020,4:00:00 PM,80.3,59,64.7,3.22,4.11,150,154,7,0.0007,Budapest,5369
8/11/2020,5:00:00 PM,79.8,61,65,3.61,4.53,136,139,6.8,0.0002,Budapest,5370
8/11/2020,6:00:00 PM,80.9,59,65.3,1.58,2.69,125,138,7.2,0,Budapest,5371
8/11/2020,7:00:00 PM,77.1,70,66.7,2.77,5.7,131,142,4.4,0,Budapest,5372
8/11/2020,8:00:00 PM,74,73,64.7,3.86,7.67,159,165,6.5,0,Budapest,5373
8/11/2020,9:00:00 PM,71.6,76,63.7,3.48,7.42,162,166,6.5,0,Budapest,5374
8/11/2020,10:00:00 PM,70,81,63.8,3.83,7.76,160,165,6.3,0,Budapest,5375
8/11/2020,11:00:00 PM,68.9,82,63.3,4.26,8.68,171,172,7,0,Budapest,5376
8/12/2020,12:00:00 AM,68.6,84,63.5,4.23,8.74,173,175,7.2,0,Budapest,5377
8/12/2020,1:00:00 AM,69.3,80,63,5.61,9.39,184,188,11.4,0,Budapest,5378
8/12/2020,2:00:00 AM,66.6,87,62.7,2.97,5.98,160,162,9.4,0,Budapest,5379
8/12/2020,3:00:00 AM,64.5,94,62.6,3.19,6.74,148,159,5.3,0,Budapest,5380
8/12/2020,4:00:00 AM,64.6,94,62.9,2.97,6.71,147,152,5.7,0,Budapest,5381
8/12/2020,5:00:00 AM,64.6,96,63.3,2.62,6.05,140,149,4.9,0.0037,Budapest,5382
8/12/2020,6:00:00 AM,61.7,97,60.7,1.6,3.38,90,124,6,0.0112,Budapest,5383
8/12/2020,7:00:00 AM,63.6,92,61.2,2.22,3.89,126,132,4,0.0187,Budapest,5384
8/12/2020,8:00:00 AM,66.9,83,61.4,2.56,3.52,159,165,5.8,0.0261,Budapest,5385
8/12/2020,9:00:00 AM,71.1,75,62.6,2.16,2.73,167,172,5.4,0.0336,Budapest,5386
8/12/2020,10:00:00 AM,74.8,68,63.5,1.57,1.99,153,162,5.5,0.0411,Budapest,5387
8/12/2020,11:00:00 AM,77.7,63,64.1,1.9,2.19,108,114,5.2,0.0485,Budapest,5388
8/12/2020,12:00:00 PM,79.8,61,64.9,3,3.66,120,125,6.7,0.059,Budapest,5389
8/12/2020,1:00:00 PM,80.9,59,65.4,4.08,5.05,121,124,8.3,0.0724,Budapest,5390
8/12/2020,2:00:00 PM,81.2,59,65.8,4.87,6.2,109,111,9.5,0.0858,Budapest,5391
8/12/2020,3:00:00 PM,81.2,61,66.4,5.68,7.34,116,118,10.8,0.0992,Budapest,5392
8/12/2020,4:00:00 PM,81.9,60,66.5,5.58,7.41,123,125,10.8,0.1126,Budapest,5393
8/12/2020,5:00:00 PM,82,66,69.4,5.88,8.13,122,124,10.8,0.126,Budapest,5394
8/12/2020,6:00:00 PM,77,67,65.3,4.46,6.71,106,107,10.6,0.1386,Budapest,5395
8/12/2020,7:00:00 PM,74.8,77,66.9,4.82,7.81,95,100,8.2,0.1503,Budapest,5396
8/12/2020,8:00:00 PM,71.3,89,67.8,5.32,8.99,95,98,9.1,0.1621,Budapest,5397
8/12/2020,9:00:00 PM,69.8,93,67.6,5.1,8.74,101,106,9.1,0.1738,Budapest,5398
8/12/2020,10:00:00 PM,69.2,95,67.8,5.31,9.23,110,113,9.1,0.1855,Budapest,5399
8/12/2020,11:00:00 PM,68.8,96,67.6,5.2,9.12,113,117,9.1,0.1973,Budapest,5400
8/13/2020,12:00:00 AM,68.8,96,67.6,5.06,9.08,120,126,8.9,0.209,Budapest,5401
8/13/2020,1:00:00 AM,69.2,95,67.7,4.83,8.92,130,138,8.6,0.2207,Budapest,5402
8/13/2020,2:00:00 AM,69.9,93,67.7,4.83,9.16,140,148,8.3,0.2324,Budapest,5403
8/13/2020,3:00:00 AM,70.2,89,66.9,4.99,9.3,147,155,8.4,0.2442,Budapest,5404
8/13/2020,4:00:00 AM,69.7,88,66,5.39,9.81,158,163,9,0.2559,Budapest,5405
8/13/2020,5:00:00 AM,69.8,85,65.2,5.53,10.2,167,172,9.5,0.2594,Budapest,5406
8/13/2020,6:00:00 AM,67.6,87,63.7,5.53,10.11,174,178,9.6,0.2546,Budapest,5407
8/13/2020,7:00:00 AM,70.2,79,63.3,4.5,7.93,180,185,9.3,0.2498,Budapest,5408
8/13/2020,8:00:00 AM,73.2,74,64.3,4.62,7.02,162,169,8.1,0.245,Budapest,5409
8/13/2020,9:00:00 AM,76.6,67,64.9,5.2,7.3,179,181,9.6,0.2402,Budapest,5410
8/13/2020,10:00:00 AM,80.6,60,65.6,4.47,6.04,207,207,9.7,0.2354,Budapest,5411
8/13/2020,11:00:00 AM,84,55,65.9,4.65,6.2,199,201,8.8,0.2306,Budapest,5412
8/13/2020,12:00:00 PM,85.5,52,65.6,4.47,5.86,207,207,12.1,0.2092,Budapest,5413
8/13/2020,1:00:00 PM,86.2,51,65.8,4.53,6,211,210,8.8,0.1712,Budapest,5414
8/13/2020,2:00:00 PM,86.5,51,66.4,4.22,5.56,216,218,8.8,0.1331,Budapest,5415
8/13/2020,3:00:00 PM,87.4,50,66.6,3.39,4.46,225,226,8.3,0.0951,Budapest,5416
8/13/2020,4:00:00 PM,88,48,66.1,2.19,2.77,246,244,6.9,0.0571,Budapest,5417
8/13/2020,5:00:00 PM,86.7,51,66.5,2.86,3.72,324,324,5,0.019,Budapest,5418
8/13/2020,6:00:00 PM,84,65,71,2.11,3.82,355,354,8.3,0.0049,Budapest,5419
8/13/2020,7:00:00 PM,80.6,72,70.9,3.8,7.1,358,1,6.4,0.0148,Budapest,5420
8/13/2020,8:00:00 PM,76.6,79,69.8,2.89,6.38,14,14,6.5,0.0247,Budapest,5421
8/13/2020,9:00:00 PM,74.5,84,69.2,3.18,6.98,24,29,5.5,0.0345,Budapest,5422
8/13/2020,10:00:00 PM,72.5,88,68.6,2.44,5.99,19,28,5.4,0.0444,Budapest,5423
8/13/2020,11:00:00 PM,71.2,91,68.3,2.72,6.11,6,15,4.5,0.0542,Budapest,5424
8/14/2020,12:00:00 AM,70.2,92,67.6,2.84,6.1,350,360,4.7,0.0641,Budapest,5425
8/14/2020,1:00:00 AM,69.4,91,66.8,3.99,7.8,22,23,6.5,0.074,Budapest,5426
8/14/2020,2:00:00 AM,67.9,95,66.5,4.95,8.91,45,46,8.3,0.0838,Budapest,5427
8/14/2020,3:00:00 AM,67.4,98,66.7,4.43,7.48,62,67,8.9,0.0937,Budapest,5428
8/14/2020,4:00:00 AM,67.9,95,66.5,3.36,6.09,53,67,7.5,0.1036,Budapest,5429
8/14/2020,5:00:00 AM,66.8,97,65.9,3.91,6.35,356,7,6.7,0.1207,Budapest,5430
8/14/2020,6:00:00 AM,65.2,95,63.7,6.24,10.06,35,48,12.3,0.145,Budapest,5431
8/14/2020,7:00:00 AM,65.4,96,64.2,6.14,10.78,53,65,11.5,0.1693,Budapest,5432
8/14/2020,8:00:00 AM,64.8,97,63.8,1.12,1.65,350,76,10.2,0.1936,Budapest,5433
8/14/2020,9:00:00 AM,66,98,65.3,5.46,9.69,336,338,9.3,0.2179,Budapest,5434
8/14/2020,10:00:00 AM,64,93,62.1,9.1,13.82,337,340,14.2,0.2423,Budapest,5435
8/14/2020,11:00:00 AM,62.3,76,54.6,8.77,12.97,331,332,18.7,0.2666,Budapest,5436
8/14/2020,12:00:00 PM,64.9,70,54.9,8.5,12.12,318,319,15.4,0.2921,Budapest,5437
8/14/2020,1:00:00 PM,67.4,64,54.6,5.97,8.11,320,321,15.2,0.3188,Budapest,5438
8/14/2020,2:00:00 PM,70.3,56,54.1,8.65,11.83,300,300,15.7,0.3454,Budapest,5439
8/14/2020,3:00:00 PM,70.6,50,51.1,7.94,10.94,306,306,15.8,0.3721,Budapest,5440
8/14/2020,4:00:00 PM,70.3,50,50.9,6.72,9.2,313,313,14.4,0.3988,Budapest,5441
8/14/2020,5:00:00 PM,70.3,51,51.3,5.44,7.72,306,307,12.2,0.4254,Budapest,5442
8/14/2020,6:00:00 PM,66,61,52.2,4.98,7.22,322,323,9.8,0.4329,Budapest,5443
8/14/2020,7:00:00 PM,64.5,67,53.4,3.02,5.76,304,309,8.7,0.4212,Budapest,5444
8/14/2020,8:00:00 PM,60,81,54.2,2.42,4,294,307,5.2,0.4095,Budapest,5445
8/14/2020,9:00:00 PM,61.9,75,53.9,1.28,1.75,231,294,3.2,0.3978,Budapest,5446
8/14/2020,10:00:00 PM,59.5,82,54.1,1.22,0.57,189,225,1.8,0.3861,Budapest,5447
8/14/2020,11:00:00 PM,59.2,84,54.4,1.68,2.45,197,192,2.8,0.3744,Budapest,5448
8/15/2020,12:00:00 AM,59.5,80,53.4,2.7,5.33,219,220,4.4,0.3627,Budapest,5449
8/15/2020,1:00:00 AM,60.1,78,53.1,3.84,8.12,231,232,6.4,0.351,Budapest,5450
8/15/2020,2:00:00 AM,61.3,75,53.2,5.15,10.11,241,243,8.7,0.3393,Budapest,5451
8/15/2020,3:00:00 AM,61.3,74,53.2,5.55,10.6,247,249,9.4,0.3276,Budapest,5452
8/15/2020,4:00:00 AM,60.8,75,53,5.5,10.41,251,254,9.7,0.3159,Budapest,5453
8/15/2020,5:00:00 AM,60.4,76,52.8,5.26,10,256,258,9.5,0.3089,Budapest,5454
8/15/2020,6:00:00 AM,60.4,76,52.8,5.59,10.16,243,246,9,0.3067,Budapest,5455
8/15/2020,7:00:00 AM,61.8,74,53.5,5.55,9.79,242,244,9.5,0.3046,Budapest,5456
8/15/2020,8:00:00 AM,65.2,69,54.7,5.37,9.18,243,246,9.4,0.3024,Budapest,5457
8/15/2020,9:00:00 AM,69.4,60,54.8,5.06,8.2,252,254,9.2,0.3002,Budapest,5458
8/15/2020,10:00:00 AM,72.7,52,54.1,5.26,7.57,256,258,9.6,0.298,Budapest,5459
8/15/2020,11:00:00 AM,75,48,53.9,5.57,7.78,261,262,10.3,0.2958,Budapest,5460
8/15/2020,12:00:00 PM,76.6,43,52.4,5.81,7.92,273,274,10.7,0.2856,Budapest,5461
8/15/2020,1:00:00 PM,76.8,42,51.7,5.92,8.1,286,286,11.1,0.2674,Budapest,5462
8/15/2020,2:00:00 PM,76.4,40,50.5,5.29,7.28,285,286,11,0.2492,Budapest,5463
8/15/2020,3:00:00 PM,76.8,40,50.5,5.39,7.35,292,292,10,0.231,Budapest,5464
8/15/2020,4:00:00 PM,76.4,45,53.2,5.11,7.27,301,302,9.8,0.2128,Budapest,5465
8/15/2020,5:00:00 PM,76,49,55.6,3.83,5.82,303,305,9.1,0.1946,Budapest,5466
8/15/2020,6:00:00 PM,73.9,56,57.2,2.5,5.16,323,324,6.6,0.1771,Budapest,5467
8/15/2020,7:00:00 PM,69.9,71,60.2,1.91,3.85,317,332,4.3,0.1602,Budapest,5468
8/15/2020,8:00:00 PM,69.2,63,55.9,1.94,2.71,325,356,3.3,0.1433,Budapest,5469
8/15/2020,9:00:00 PM,70.3,57,54.3,0.61,1.36,279,17,2.3,0.1265,Budapest,5470
8/15/2020,10:00:00 PM,69.9,56,53.2,0.3,1.2,270,42,0.9,0.1096,Budapest,5471
8/15/2020,11:00:00 PM,69.9,53,52,1.43,1.77,168,106,1.5,0.0928,Budapest,5472
8/16/2020,12:00:00 AM,65.6,61,51.7,2.04,2.39,169,123,2.5,0.0759,Budapest,5473
8/16/2020,1:00:00 AM,63.5,64,51.3,2.41,2.83,175,138,3,0.059,Budapest,5474
8/16/2020,2:00:00 AM,62.6,65,50.8,2.42,2.88,187,146,3,0.0422,Budapest,5475
8/16/2020,3:00:00 AM,60.6,71,51.4,2.55,4,206,179,3.6,0.0253,Budapest,5476
8/16/2020,4:00:00 AM,60.8,72,51.9,2.33,5.45,205,187,3.6,0.0084,Budapest,5477
8/16/2020,5:00:00 AM,60.5,74,52.2,2.44,6.01,215,198,4,0.01,Budapest,5478
8/16/2020,6:00:00 AM,60.6,76,53.2,2.6,5.84,247,232,4.2,0.03,Budapest,5479
8/16/2020,7:00:00 AM,63,75,55,3.52,6.73,263,259,5.6,0.05,Budapest,5480
8/16/2020,8:00:00 AM,67,68,56.1,3.88,6.8,258,269,6.9,0.07,Budapest,5481
8/16/2020,9:00:00 AM,70.1,61,55.9,4.15,5.79,285,288,7.6,0.09,Budapest,5482
8/16/2020,10:00:00 AM,72,56,55.4,4.53,6.08,315,316,8.7,0.11,Budapest,5483
8/16/2020,11:00:00 AM,74.4,52,55.9,4.94,6.65,339,339,9.3,0.13,Budapest,5484
8/16/2020,12:00:00 PM,75.7,51,56.3,5.28,6.99,341,341,10,0.1392,Budapest,5485
8/16/2020,1:00:00 PM,76.6,51,56.8,5.11,6.67,337,336,10.1,0.1376,Budapest,5486
8/16/2020,2:00:00 PM,77.1,47,55.1,5.55,7.38,332,332,10.2,0.1359,Budapest,5487
8/16/2020,3:00:00 PM,76.7,48,55.5,5.6,7.55,325,325,10.4,0.1343,Budapest,5488
8/16/2020,4:00:00 PM,76.6,48,55.6,5.8,8.08,324,324,10.5,0.1327,Budapest,5489
8/16/2020,5:00:00 PM,75.8,51,56.7,4.99,7.38,327,327,10.4,0.1311,Budapest,5490
8/16/2020,6:00:00 PM,73.5,58,57.7,3.11,5.83,356,354,8.8,0.1243,Budapest,5491
8/16/2020,7:00:00 PM,70,68,58.8,1.9,4.92,3,5,5.4,0.1125,Budapest,5492
8/16/2020,8:00:00 PM,65.7,75,57.5,2.1,4.92,360,13,3.2,0.1006,Budapest,5493
8/16/2020,9:00:00 PM,64.8,74,56.4,2.2,5.41,3,16,3.5,0.0888,Budapest,5494
8/16/2020,10:00:00 PM,62.2,80,56.1,2.3,4.34,360,26,3.5,0.077,Budapest,5495
8/16/2020,11:00:00 PM,63.8,75,55.7,1.75,2.42,329,30,3.4,0.0651,Budapest,5496
8/17/2020,12:00:00 AM,63.3,76,55.5,0.81,0.63,277,18,2.3,0.0533,Budapest,5497
8/17/2020,1:00:00 AM,60,85,55.3,1.3,0.51,266,281,1.8,0.0414,Budapest,5498
8/17/2020,2:00:00 AM,59.1,89,55.8,1.5,1.71,266,263,2.4,0.0296,Budapest,5499
8/17/2020,3:00:00 AM,58.7,91,56.2,1.61,2.72,263,264,2.8,0.0178,Budapest,5500
8/17/2020,4:00:00 AM,58.6,90,55.9,1.9,3.5,267,270,3.3,0.0059,Budapest,5501
8/17/2020,5:00:00 AM,58.6,89,55.3,2.01,4.1,264,271,3.3,0,Budapest,5502
8/17/2020,6:00:00 AM,58.8,87,55,2.22,4.4,278,287,3.7,0,Budapest,5503
8/17/2020,7:00:00 AM,62.2,79,55.7,2.89,5.37,284,297,4.7,0,Budapest,5504
8/17/2020,8:00:00 AM,66.7,71,57.1,2.58,4.82,306,312,5.1,0,Budapest,5505
8/17/2020,9:00:00 AM,70.3,64,57.7,2.15,3,332,330,4.9,0,Budapest,5506
8/17/2020,10:00:00 AM,72.7,59,57.6,2.06,2.62,346,342,5.1,0,Budapest,5507
8/17/2020,11:00:00 AM,74.6,56,57.8,1.92,2.38,351,345,5.1,0,Budapest,5508
8/17/2020,12:00:00 PM,76.2,54,58.1,1.7,2.11,360,355,5.1,0,Budapest,5509
8/17/2020,1:00:00 PM,77.5,52,58.4,1.4,1.81,360,354,5,0,Budapest,5510
8/17/2020,2:00:00 PM,78.4,51,58.6,1.08,1.24,22,14,4.6,0,Budapest,5511
8/17/2020,3:00:00 PM,78.9,50,58.9,1.04,1.08,73,68,4.1,0,Budapest,5512
8/17/2020,4:00:00 PM,78.9,52,59.5,1.43,1.55,102,105,3.9,0,Budapest,5513
8/17/2020,5:00:00 PM,78.1,55,60.7,2.1,2.59,115,118,4.4,0,Budapest,5514
8/17/2020,6:00:00 PM,76.4,64,63.2,2.33,3.67,100,101,4.7,0.015,Budapest,5515
8/17/2020,7:00:00 PM,72.2,74,63.6,2.09,4.59,107,110,4.1,0.045,Budapest,5516
8/17/2020,8:00:00 PM,68.8,77,61.4,2.33,5.28,121,119,3.7,0.075,Budapest,5517
8/17/2020,9:00:00 PM,67.9,76,60,2.76,6.37,136,132,4.5,0.105,Budapest,5518
8/17/2020,10:00:00 PM,67.3,75,59.1,3.22,7.25,154,152,5.4,0.135,Budapest,5519
8/17/2020,11:00:00 PM,66.6,76,58.6,3.61,7.91,166,164,6,0.165,Budapest,5520
8/18/2020,12:00:00 AM,65.9,77,58.6,3.71,8.06,175,173,6.3,0.195,Budapest,5521
8/18/2020,1:00:00 AM,65.8,75,57.7,3.91,8.5,177,179,6.6,0.225,Budapest,5522
8/18/2020,2:00:00 AM,66.3,71,56.8,4.02,8.57,186,187,6.8,0.255,Budapest,5523
8/18/2020,3:00:00 AM,66,71,56.5,3.93,8.26,187,191,6.9,0.285,Budapest,5524
8/18/2020,4:00:00 AM,65.5,73,56.7,3.5,7.67,182,187,6.6,0.315,Budapest,5525
8/18/2020,5:00:00 AM,64.1,76,56.6,3.81,8.16,185,191,6.4,0.3123,Budapest,5526
8/18/2020,6:00:00 AM,64.2,77,56.8,4.11,8.39,162,172,6.8,0.277,Budapest,5527
8/18/2020,7:00:00 AM,65.3,77,57.7,4.34,8.12,165,170,7.2,0.2416,Budapest,5528
8/18/2020,8:00:00 AM,68.2,73,59.2,4.1,7.31,179,183,7.3,0.2062,Budapest,5529
8/18/2020,9:00:00 AM,72.1,65,59.8,4.5,6.41,180,183,8.4,0.1709,Budapest,5530
8/18/2020,10:00:00 AM,75.4,60,60.4,4.5,6,177,180,8.6,0.1355,Budapest,5531
8/18/2020,11:00:00 AM,77.4,57,61.1,3.42,4.46,159,164,8.6,0.1002,Budapest,5532
8/18/2020,12:00:00 PM,78.4,57,61.9,3.83,4.86,139,143,7.6,0.0873,Budapest,5533
8/18/2020,1:00:00 PM,80.5,54,62.5,4.17,5.37,150,153,8.3,0.0969,Budapest,5534
8/18/2020,2:00:00 PM,81.9,52,62.5,4.65,6,155,156,8.9,0.1065,Budapest,5535
8/18/2020,3:00:00 PM,82.8,50,62.2,4.94,6.58,159,160,9.3,0.116,Budapest,5536
8/18/2020,4:00:00 PM,83.2,50,62.7,4.68,6.38,164,166,9.2,0.1256,Budapest,5537
8/18/2020,5:00:00 PM,82.7,54,64.6,4.12,6.14,166,168,8.5,0.1352,Budapest,5538
8/18/2020,6:00:00 PM,80.1,56,62.8,3.6,7,180,182,7.1,0.1583,Budapest,5539
8/18/2020,7:00:00 PM,77.4,59,61.8,3.91,7.9,177,181,6.5,0.1949,Budapest,5540
8/18/2020,8:00:00 PM,75.2,60,60.5,4.1,8.61,181,183,6.9,0.2315,Budapest,5541
8/18/2020,9:00:00 PM,73.7,64,60.9,3.83,8.29,187,188,6.9,0.2681,Budapest,5542
8/18/2020,10:00:00 PM,73.1,65,60.6,4.71,9.36,184,187,7.8,0.3047,Budapest,5543
8/18/2020,11:00:00 PM,72.4,66,60.4,5.26,10.04,189,190,8.9,0.3412,Budapest,5544
8/19/2020,12:00:00 AM,71.9,67,60.2,5.58,10.51,195,196,9.5,0.3778,Budapest,5545
8/19/2020,1:00:00 AM,71.3,66,59.5,5.6,10.4,196,198,9.6,0.4144,Budapest,5546
8/19/2020,2:00:00 AM,70.9,67,59.2,5.79,10.53,198,200,9.8,0.451,Budapest,5547
8/19/2020,3:00:00 AM,70.6,67,59.2,6.13,10.92,204,205,10.4,0.4876,Budapest,5548
8/19/2020,4:00:00 AM,70.2,68,59.1,5.69,10.33,204,206,10.4,0.5242,Budapest,5549
8/19/2020,5:00:00 AM,70,68,59.1,5.47,10.09,198,200,9.6,0.5037,Budapest,5550
8/19/2020,6:00:00 AM,69.2,76,61.2,5.91,10.91,199,199,9.3,0.4262,Budapest,5551
8/19/2020,7:00:00 AM,70.1,75,61.8,5.89,10.2,201,201,10.1,0.3488,Budapest,5552
8/19/2020,8:00:00 AM,72.6,72,63,5.63,10.02,197,199,10.8,0.2712,Budapest,5553
8/19/2020,9:00:00 AM,75.4,66,63.1,4.84,6.98,210,207,11.1,0.1937,Budapest,5554
8/19/2020,10:00:00 AM,78,62,63.9,2.78,3.72,240,239,8.8,0.1162,Budapest,5555
8/19/2020,11:00:00 AM,80.6,58,64.6,2.22,2.88,234,236,6.1,0.0388,Budapest,5556
8/19/2020,12:00:00 PM,82.9,55,65.1,2.22,2.78,216,218,5.5,0,Budapest,5557
8/19/2020,1:00:00 PM,84.7,52,65.4,1.48,1.94,242,235,5.5,0,Budapest,5558
8/19/2020,2:00:00 PM,85.8,51,65.4,1.02,1.36,259,253,4.6,0,Budapest,5559
8/19/2020,3:00:00 PM,86.8,50,65.7,1.35,1.7,228,225,4,0,Budapest,5560
8/19/2020,4:00:00 PM,87.4,47,64.9,0.76,0.92,293,283,4,0,Budapest,5561
8/19/2020,5:00:00 PM,86.5,50,65.6,1.55,1.94,15,12,3.3,0,Budapest,5562
8/19/2020,6:00:00 PM,83.2,65,70.3,2.95,5.35,62,69,3.7,0.0013,Budapest,5563
8/19/2020,7:00:00 PM,79.4,73,69.9,3.13,6.39,63,73,5.2,0.0039,Budapest,5564
8/19/2020,8:00:00 PM,75.9,81,69.5,3,6.48,88,99,5.2,0.0064,Budapest,5565
8/19/2020,9:00:00 PM,74.3,83,68.7,3.14,6.93,127,134,5.2,0.009,Budapest,5566
8/19/2020,10:00:00 PM,73.3,81,67.3,3.26,7.2,153,155,5.5,0.0116,Budapest,5567
8/19/2020,11:00:00 PM,72.6,81,66.5,3.23,7.23,164,166,5.5,0.0141,Budapest,5568
8/20/2020,12:00:00 AM,71.8,81,65.8,3.01,6.94,174,174,5.4,0.0167,Budapest,5569
8/20/2020,1:00:00 AM,71.1,81,65,2.62,6.51,187,184,5,0.0193,Budapest,5570
8/20/2020,2:00:00 AM,69.7,84,64.6,2.31,5.81,185,184,4.4,0.0218,Budapest,5571
8/20/2020,3:00:00 AM,69.8,81,63.9,2.8,6.4,182,180,4.7,0.0244,Budapest,5572
8/20/2020,4:00:00 AM,68.7,82,63.1,2.92,6.61,186,183,4.9,0.027,Budapest,5573
8/20/2020,5:00:00 AM,67.5,84,62.4,2.9,6.7,182,182,4.9,0.0377,Budapest,5574
8/20/2020,6:00:00 AM,64.6,93,62.5,2.75,4.48,100,114,4.9,0.0565,Budapest,5575
8/20/2020,7:00:00 AM,65.3,88,61.8,3.69,6.18,49,61,6.7,0.0754,Budapest,5576
8/20/2020,8:00:00 AM,67.6,82,62,2.72,3.62,84,84,6.5,0.0942,Budapest,5577
8/20/2020,9:00:00 AM,70.3,78,63.1,4.46,5.95,110,110,8.7,0.1131,Budapest,5578
8/20/2020,10:00:00 AM,73.3,74,64.5,4.14,5.48,110,111,9,0.132,Budapest,5579
8/20/2020,11:00:00 AM,76,71,65.9,3.47,4.32,102,103,8.5,0.1508,Budapest,5580
8/20/2020,12:00:00 PM,79.1,67,67,3.49,4.43,114,115,7.6,0.1477,Budapest,5581
8/20/2020,1:00:00 PM,81.1,63,67.6,3.67,4.66,119,121,8,0.1225,Budapest,5582
8/20/2020,2:00:00 PM,82.4,62,67.9,2.88,3.58,124,126,7.9,0.0973,Budapest,5583
8/20/2020,3:00:00 PM,83,61,68.3,1.84,2.26,131,135,6.5,0.0722,Budapest,5584
8/20/2020,4:00:00 PM,83.3,61,68.5,2.02,2.51,110,113,5,0.047,Budapest,5585
8/20/2020,5:00:00 PM,82.8,63,68.7,1.84,2.24,112,117,4.9,0.0218,Budapest,5586
8/20/2020,6:00:00 PM,81.1,71,70.9,0.82,1.57,104,117,4.1,0.0088,Budapest,5587
8/20/2020,7:00:00 PM,77.9,78,70.6,2.33,4.03,65,76,3.6,0.008,Budapest,5588
8/20/2020,8:00:00 PM,75,85,70.1,2.51,5.63,61,70,4.2,0.0071,Budapest,5589
8/20/2020,9:00:00 PM,73.9,89,70.3,2.91,6.18,74,81,4.7,0.0063,Budapest,5590
8/20/2020,10:00:00 PM,72.1,93,69.8,2.73,6.2,98,100,5.2,0.0055,Budapest,5591
8/20/2020,11:00:00 PM,69,96,67.7,2.52,4.18,97,107,4.6,0.0046,Budapest,5592
8/21/2020,12:00:00 AM,68,96,66.9,2.47,4.12,111,119,3.4,0.0038,Budapest,5593
8/21/2020,1:00:00 AM,67.6,97,66.7,2.4,3.45,92,120,3.4,0.0029,Budapest,5594
8/21/2020,2:00:00 AM,66.6,98,66.1,2.4,3.47,92,123,3,0.0021,Budapest,5595
8/21/2020,3:00:00 AM,69.2,98,68.5,1.58,2.91,108,139,3,0.0013,Budapest,5596
8/21/2020,4:00:00 AM,68.6,100,68.5,0.89,1.64,27,128,1.9,0.0004,Budapest,5597
8/21/2020,5:00:00 AM,67.9,99,67.6,0.91,1.08,6,124,1.3,0,Budapest,5598
8/21/2020,6:00:00 AM,65.1,100,65.1,1.51,2.22,8,54,1.4,0,Budapest,5599
8/21/2020,7:00:00 AM,66.5,98,65.9,2,2.73,360,28,3.9,0,Budapest,5600
8/21/2020,8:00:00 AM,68.5,98,67.8,1.7,2.88,45,56,4.2,0,Budapest,5601
8/21/2020,9:00:00 AM,71.7,93,69.4,1.35,1.78,48,52,4.3,0,Budapest,5602
8/21/2020,10:00:00 AM,75.6,83,70,1.75,2.06,336,331,4.7,0,Budapest,5603
8/21/2020,11:00:00 AM,77.5,78,70.1,1.36,1.55,17,15,4.8,0,Budapest,5604
8/21/2020,12:00:00 PM,78.6,76,70.5,1.35,1.63,318,317,4.3,0,Budapest,5605
8/21/2020,1:00:00 PM,79.9,72,70,0.14,0.2,45,360,4.6,0.0001,Budapest,5606
8/21/2020,2:00:00 PM,80.5,71,70.1,1.12,1.3,63,58,4.2,0.0002,Budapest,5607
8/21/2020,3:00:00 PM,82,68,70.3,1.84,2.16,77,77,5.1,0.0003,Budapest,5608
8/21/2020,4:00:00 PM,83,65,69.9,0.51,0.61,169,189,4.9,0.0004,Budapest,5609
8/21/2020,5:00:00 PM,82.9,62,68.6,1.8,2.34,251,250,4,0.0005,Budapest,5610
8/21/2020,6:00:00 PM,79.5,72,69.9,1.9,3.11,93,96,4,0.0095,Budapest,5611
8/21/2020,7:00:00 PM,77,79,69.9,2.94,5.36,100,99,5,0.0274,Budapest,5612
8/21/2020,8:00:00 PM,73.9,86,69.4,2.32,5.14,97,103,5.1,0.0454,Budapest,5613
8/21/2020,9:00:00 PM,71.3,92,68.8,1.77,4.62,106,112,3.8,0.0633,Budapest,5614
8/21/2020,10:00:00 PM,70.3,93,68.2,1.92,4.3,129,126,2.9,0.0813,Budapest,5615
8/21/2020,11:00:00 PM,68.9,95,67.3,2.24,3.78,153,143,3,0.0993,Budapest,5616
8/22/2020,12:00:00 AM,68.6,95,67,2.01,3.26,186,169,3,0.1172,Budapest,5617
8/22/2020,1:00:00 AM,69.5,94,67.6,1.84,3.49,202,193,3,0.1352,Budapest,5618
8/22/2020,2:00:00 AM,69.6,93,67.6,2.02,3.89,213,209,3.4,0.1531,Budapest,5619
8/22/2020,3:00:00 AM,69.5,93,67.6,2.33,4.32,223,222,3.8,0.1711,Budapest,5620
8/22/2020,4:00:00 AM,69,94,67.1,2.58,5.2,234,232,4.4,0.189,Budapest,5621
8/22/2020,5:00:00 AM,68.8,93,66.6,2.91,5.86,243,243,4.8,0.1839,Budapest,5622
8/22/2020,6:00:00 AM,68.9,92,66.4,3.01,5.89,255,255,4.9,0.1556,Budapest,5623
8/22/2020,7:00:00 AM,70.5,89,67,3.32,5.3,263,270,5.3,0.1273,Budapest,5624
8/22/2020,8:00:00 AM,74.8,80,68.1,3.08,5.35,283,287,5.8,0.099,Budapest,5625
8/22/2020,9:00:00 AM,77.5,72,67.8,2.69,3.61,315,314,5.7,0.0707,Budapest,5626
